age,created_timestamp,kidsarc_response_id,respondent_id,itemid,A,B,C,D,response,correct,saveitem_timestamp,rt,rt_s,error_matrix,error_concept,error_correct,error_part_duplicated,error_other,error_wrong_item,error_empty,duplicate_A,duplicate_B,duplicate_C,duplicated
28,2023-12-09 11:48:18,349,4482,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 11:50:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
28,2023-12-09 11:48:18,351,4482,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 11:50:22,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
28,2023-12-09 11:48:18,355,4482,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 11:50:33,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,364,4486,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 11:52:31,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,366,4486,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 11:52:55,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,367,4486,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 11:53:05,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,368,4486,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 11:53:13,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,369,4486,5,700770000,770700000,700700770,777700000,000777700,0,2023-12-09 11:53:40,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,371,4486,6,110005005,330007007,050050011,070070033,060060077,0,2023-12-09 11:54:06,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,373,4486,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 11:54:17,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 11:51:09,374,4486,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 11:54:53,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 11:59:47,381,4493,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:01:08,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 11:59:47,382,4493,2,700000000,700000700,770000000,770000770,700000700,0,2023-12-09 12:01:44,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
7,2023-12-09 11:59:47,383,4493,3,040040040,060060060,000444000,000666000,000444000,0,2023-12-09 12:02:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
7,2023-12-09 11:59:47,384,4493,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:02:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:01:39,385,4496,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:02:43,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 11:59:47,386,4493,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 12:02:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:01:39,387,4496,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 12:03:09,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 11:59:47,388,4493,6,110005005,330007007,050050011,070070033,050050110,0,2023-12-09 12:03:12,2147483647,2147483.647,0,0,0,1,0,0,0,0,0,0,0
8,2023-12-09 12:01:39,389,4496,3,040040040,060060060,000444000,000666000,000444000,0,2023-12-09 12:03:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
7,2023-12-09 11:59:47,390,4493,7,110000000,111000000,000102102,102102102,777700000,0,2023-12-09 12:03:24,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
8,2023-12-09 12:01:39,391,4496,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:03:28,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:01:39,392,4496,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 12:03:39,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 11:59:47,393,4493,8,330000000,000333000,330440000,000333444,000330440,0,2023-12-09 12:03:49,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:01:39,394,4496,6,110005005,330007007,050050011,070070033,030030077,0,2023-12-09 12:03:56,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:01:39,395,4496,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:04:16,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:01:39,396,4496,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:04:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,418,4506,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:10:08,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,419,4506,2,700000000,700000700,770000000,770000770,770000700,0,2023-12-09 12:10:20,2147483647,2147483.647,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,420,4506,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:10:24,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,421,4506,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:10:34,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,422,4506,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 12:10:44,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,423,4506,6,110005005,330007007,050050011,070070033,030030077,0,2023-12-09 12:10:56,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,425,4506,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:11:12,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 12:08:43,426,4506,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:11:33,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
26,2023-12-09 12:10:27,428,4509,1,000220220,000000200,000110110,000000100,000000200,0,2023-12-09 12:12:05,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
26,2023-12-09 12:10:27,429,4509,2,700000000,700000700,770000000,770000770,770000000,0,2023-12-09 12:12:08,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
26,2023-12-09 12:10:27,431,4509,3,040040040,060060060,000444000,000666000,000444000,0,2023-12-09 12:12:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
33,2023-12-09 12:12:04,432,4512,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:12:34,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
26,2023-12-09 12:10:27,433,4509,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:12:42,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
33,2023-12-09 12:12:04,434,4512,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 12:12:45,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
26,2023-12-09 12:10:27,435,4509,5,700770000,770700000,700700770,777700000,007007077,0,2023-12-09 12:12:49,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
33,2023-12-09 12:12:04,436,4512,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:12:52,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
33,2023-12-09 12:12:04,437,4512,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:13:00,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
33,2023-12-09 12:12:04,438,4512,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 12:13:07,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
26,2023-12-09 12:10:27,439,4509,6,110005005,330007007,050050011,070070033,030030770,0,2023-12-09 12:13:11,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
33,2023-12-09 12:12:04,440,4512,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 12:13:19,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
33,2023-12-09 12:12:04,441,4512,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:13:27,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
33,2023-12-09 12:12:04,442,4512,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:13:39,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
26,2023-12-09 12:10:27,443,4509,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:13:44,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
26,2023-12-09 12:10:27,444,4509,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:14:23,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,447,4516,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:15:52,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,449,4516,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 12:16:05,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,452,4516,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:16:31,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,453,4520,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:16:35,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,454,4520,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 12:16:46,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,456,4520,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:16:57,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,457,4516,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:16:59,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,458,4520,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:17:08,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,460,4516,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 12:17:12,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,462,4520,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 12:17:23,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,463,4520,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 12:17:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,464,4520,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:18:24,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,473,4516,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 12:18:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:16:03,474,4520,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:18:36,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,475,4516,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:18:48,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:14:14,476,4516,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:19:05,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 12:28:21,488,4535,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:29:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 12:28:21,489,4535,2,700000000,700000700,770000000,770000770,770000000,0,2023-12-09 12:30:10,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
9,2023-12-09 12:28:21,490,4535,3,040040040,060060060,000444000,000666000,000444000,0,2023-12-09 12:30:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
9,2023-12-09 12:28:21,492,4535,4,400400000,000400400,404404000,000404404,404404000,0,2023-12-09 12:30:30,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
9,2023-12-09 12:28:21,493,4535,5,700770000,770700000,700700770,777700000,700700770,0,2023-12-09 12:30:37,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
9,2023-12-09 12:28:21,494,4535,6,110005005,330007007,050050011,070070033,050050011,0,2023-12-09 12:30:46,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
5,2023-12-09 12:28:56,496,4537,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:30:48,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 12:28:21,497,4535,7,110000000,111000000,000102102,102102102,000102102,0,2023-12-09 12:31:13,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
5,2023-12-09 12:28:56,498,4537,2,700000000,700000700,770000000,770000770,777000000,0,2023-12-09 12:31:19,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
5,2023-12-09 12:28:56,500,4537,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:31:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
5,2023-12-09 12:28:56,502,4537,4,400400000,000400400,404404000,000404404,404404000,0,2023-12-09 12:32:17,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
9,2023-12-09 12:28:21,503,4535,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:32:25,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
5,2023-12-09 12:28:56,505,4537,5,700770000,770700000,700700770,777700000,700700770,0,2023-12-09 12:32:35,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
5,2023-12-09 12:28:56,506,4537,6,110005005,330007007,050050011,070070033,330007007,0,2023-12-09 12:33:05,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
5,2023-12-09 12:28:56,507,4537,7,110000000,111000000,000102102,102102102,000102102,0,2023-12-09 12:33:27,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
5,2023-12-09 12:28:56,508,4537,8,330000000,000333000,330440000,000333444,330440000,0,2023-12-09 12:34:01,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
8,2023-12-09 12:34:37,509,4546,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:35:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:34:37,510,4546,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 12:36:27,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:34:37,511,4546,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:36:47,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:34:37,512,4546,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:37:55,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:34:37,513,4546,5,700770000,770700000,700700770,777700000,007007077,0,2023-12-09 12:38:15,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:34:37,514,4546,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 12:38:53,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:34:37,515,4546,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:39:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 12:34:37,516,4546,8,330000000,000333000,330440000,000333444,444333000,0,2023-12-09 12:39:54,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,517,4550,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:41:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
20,2023-12-09 12:40:26,518,4549,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:41:19,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,519,4550,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 12:41:20,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,520,4550,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:41:25,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,521,4550,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:41:34,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
20,2023-12-09 12:40:26,522,4549,2,700000000,700000700,770000000,770000770,707000000,0,2023-12-09 12:41:53,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
20,2023-12-09 12:40:26,523,4549,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 12:41:57,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,524,4550,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 12:41:58,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
20,2023-12-09 12:40:26,525,4549,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:42:04,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
20,2023-12-09 12:40:26,526,4549,5,700770000,770700000,700700770,777700000,770700700,1,2023-12-09 12:42:14,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,527,4550,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 12:42:19,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
20,2023-12-09 12:40:26,528,4549,6,110005005,330007007,050050011,070070033,030030077,0,2023-12-09 12:42:24,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
20,2023-12-09 12:40:26,529,4549,7,110000000,111000000,000102102,102102102,000000102,0,2023-12-09 12:42:36,2147483647,2147483.647,0,0,0,1,0,0,0,0,0,0,0
20,2023-12-09 12:40:26,530,4549,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:42:53,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,534,4550,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:43:00,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
23,2023-12-09 12:40:32,540,4550,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:43:20,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:44:18,541,4552,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 12:45:22,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:44:18,542,4552,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 12:45:39,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:44:18,543,4552,3,040040040,060060060,000444000,000666000,060060060,0,2023-12-09 12:45:50,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
7,2023-12-09 12:44:18,544,4552,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 12:46:07,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:44:18,545,4552,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 12:46:23,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:44:18,546,4552,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 12:46:49,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:44:18,547,4552,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 12:46:58,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:44:18,548,4552,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 12:47:22,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,550,4562,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:07:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,559,4562,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 13:08:44,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,560,4562,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:09:03,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,562,4562,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:09:18,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,563,4562,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 13:09:25,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,564,4562,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:09:46,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,565,4562,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:09:58,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
42,2023-12-09 13:07:07,567,4562,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:10:16,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,573,4571,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:17:01,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,574,4571,2,700000000,700000700,770000000,770000770,770000700,0,2023-12-09 13:17:11,2147483647,2147483.647,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,575,4571,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:17:20,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,576,4571,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:17:29,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,577,4571,5,700770000,770700000,700700770,777700000,000777700,0,2023-12-09 13:18:21,2147483647,2147483.647,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,578,4571,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:18:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,579,4571,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:19:09,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:16:22,580,4571,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:19:24,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,581,4576,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:22:26,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,583,4576,2,700000000,700000700,770000000,770000770,770000770,1,2023-12-09 13:23:38,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,584,4576,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:23:57,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,585,4576,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:24:07,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,586,4576,5,700770000,770700000,700700770,777700000,777700000,1,2023-12-09 13:24:17,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,588,4576,6,110005005,330007007,050050011,070070033,070070033,1,2023-12-09 13:24:36,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,590,4576,7,110000000,111000000,000102102,102102102,102102102,1,2023-12-09 13:24:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:21:11,591,4576,8,330000000,000333000,330440000,000333444,000333444,1,2023-12-09 13:25:11,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:26:18,596,4584,1,000220220,000000200,000110110,000000100,000110110,0,2023-12-09 13:27:23,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
8,2023-12-09 13:26:18,597,4584,2,700000000,700000700,770000000,770000770,770000000,0,2023-12-09 13:27:28,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
8,2023-12-09 13:26:18,598,4584,3,040040040,060060060,000444000,000666000,000444000,0,2023-12-09 13:27:32,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
8,2023-12-09 13:26:18,599,4584,4,400400000,000400400,404404000,000404404,404404000,0,2023-12-09 13:27:38,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
8,2023-12-09 13:26:18,600,4584,5,700770000,770700000,700700770,777700000,700700770,0,2023-12-09 13:27:44,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
8,2023-12-09 13:26:18,601,4584,6,110005005,330007007,050050011,070070033,050050011,0,2023-12-09 13:27:50,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
10,2023-12-09 13:27:10,602,4587,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:27:55,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 13:26:18,603,4584,7,110000000,111000000,000102102,102102102,000102102,0,2023-12-09 13:27:56,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
8,2023-12-09 13:26:18,605,4584,8,330000000,000333000,330440000,000333444,330440000,0,2023-12-09 13:28:02,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,1,1
11,2023-12-09 13:28:25,606,4590,1,000220220,000000200,000110110,000000100,000000100,1,2023-12-09 13:28:54,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:27:10,607,4587,2,700000000,700000700,770000000,770000770,700700700,0,2023-12-09 13:29:09,2147483647,2147483.647,0,0,0,0,1,0,0,0,0,0,0
11,2023-12-09 13:28:25,608,4590,2,700000000,700000700,770000000,770000770,700000700,0,2023-12-09 13:29:12,2147483647,2147483.647,0,0,0,0,0,0,0,0,1,0,1
10,2023-12-09 13:27:10,609,4587,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:29:16,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:28:25,610,4590,3,040040040,060060060,000444000,000666000,000666000,1,2023-12-09 13:29:23,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:27:10,611,4587,4,400400000,000400400,404404000,000404404,000404404,1,2023-12-09 13:29:26,2147483647,2147483.647,0,0,0,0,0,0,0,0,0,0,0
