age,created_timestamp,kidsarc_response_id,respondent_id,itemid,A,B,C,D,response,correct,saveitem_timestamp,rt,rt_s,error_matrix,error_concept,error_correct,error_part_duplicated,error_other,error_wrong_item,error_empty,duplicate_A,duplicate_B,duplicate_C,duplicated
7,2023-12-09 12:26:19,501,4532,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 12:32:08,44907,44.907,0,0,0,0,0,0,0,0,0,0,0
7,2023-12-09 12:26:19,504,4532,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 12:32:29,21626,21.626,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:06:48,552,4561,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000101101111001,0,2023-12-09 13:08:04,35117,35.117,0,0,0,0,0,0,0,0,0,1,1
36,2023-12-09 13:06:48,554,4561,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5500000500005005000000500,0,2023-12-09 13:08:22,17796,17.796,0,0,0,0,0,0,0,0,0,1,1
36,2023-12-09 13:06:48,566,4561,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 13:10:06,103778,103.778,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:06:48,568,4561,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,3333044444220005550060000,0,2023-12-09 13:11:21,74448,74.448,1,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:06:48,569,4561,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 13:11:42,20386,20.386,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:06:48,570,4561,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 13:12:09,26938,26.938,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:06:48,571,4561,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0000011313113030031300000,1,2023-12-09 13:12:51,41835,41.835,0,0,0,0,0,0,0,0,0,0,0
36,2023-12-09 13:06:48,572,4561,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 13:13:28,36468,36.468,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,582,4574,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 13:23:14,190719,190.719,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,587,4574,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000055500505005050055500,0,2023-12-09 13:24:20,65517,65.517,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,589,4574,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001310100010000000000,0,2023-12-09 13:24:49,28274,28.274,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,592,4574,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 13:25:15,26766,26.766,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,593,4574,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 13:25:59,43366,43.366,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,594,4574,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 13:26:24,25306,25.306,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,595,4574,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 13:27:06,41887,41.887,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:19:53,604,4574,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 13:28:00,54052,54.052,0,0,0,0,0,0,0,0,0,0,0
48,2023-12-09 13:29:37,632,4591,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,1101111010555550000000000,0,2023-12-09 13:31:52,87492,87.492,0,0,0,0,0,0,0,0,1,0,1
48,2023-12-09 13:29:37,635,4591,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000005555050050555500000,0,2023-12-09 13:32:18,25904,25.904,1,0,0,0,0,0,0,0,0,0,0
48,2023-12-09 13:29:37,638,4591,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,2222220302222220000000000,0,2023-12-09 13:32:49,31499,31.499,0,0,0,0,0,0,0,0,1,0,1
11,2023-12-09 13:32:58,640,4601,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 13:33:51,29333,29.333,0,0,0,0,0,0,0,0,0,0,0
48,2023-12-09 13:29:37,641,4591,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,0000033000444006666022222,0,2023-12-09 13:34:09,79817,79.817,1,0,0,0,0,0,0,0,0,0,0
48,2023-12-09 13:29:37,642,4591,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000055000,0,2023-12-09 13:34:20,10538,10.538,0,0,0,1,0,0,0,0,0,0,0
11,2023-12-09 13:32:58,643,4601,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005550000000,0,2023-12-09 13:34:21,29640,29.64,0,1,0,0,0,0,0,0,0,0,0
48,2023-12-09 13:29:37,644,4591,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 13:34:36,16456,16.456,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:32:58,645,4601,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 13:34:53,31244,31.244,0,1,0,0,0,0,0,0,0,0,0
48,2023-12-09 13:29:37,646,4591,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0000033333011013333300000,0,2023-12-09 13:34:54,17280,17.28,0,0,0,0,0,0,0,0,1,0,1
48,2023-12-09 13:29:37,647,4591,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 13:35:04,9671,9.671,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:32:58,648,4601,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 13:35:33,40269,40.269,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:32:58,649,4601,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 13:35:53,19296,19.296,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:32:58,650,4601,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 13:36:11,17903,17.903,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:32:58,654,4601,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 13:36:29,18127,18.127,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 13:32:58,656,4601,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 13:36:43,13868,13.868,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,668,4617,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 13:38:46,19103,19.103,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,670,4617,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-09 13:39:16,29980,29.98,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,672,4617,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 13:39:33,16580,16.58,0,1,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,674,4617,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 13:40:02,29196,29.196,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,677,4617,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 13:40:29,26186,26.186,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,680,4617,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 13:40:44,15403,15.403,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,684,4617,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 13:41:03,18831,18.831,0,0,0,0,0,0,0,0,0,0,0
10,2023-12-09 13:38:19,689,4617,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-09 13:41:35,32339,32.339,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,702,4628,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 13:44:45,52446,52.446,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,704,4628,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000005555050050555500000,0,2023-12-09 13:45:18,33637,33.637,1,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,706,4628,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,3020002020200020202000200,0,2023-12-09 13:46:13,54532,54.532,0,0,0,1,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,708,4628,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 13:46:39,25552,25.552,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,713,4628,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 13:47:17,37899,37.899,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,715,4628,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 13:47:36,19199,19.199,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,720,4628,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0030300303003130031300313,0,2023-12-09 13:48:30,54002,54.002,0,1,0,0,0,0,0,0,0,0,0
40,2023-12-09 13:43:41,724,4628,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 13:49:26,55584,55.584,0,0,0,0,0,0,0,0,0,0,0
6,2023-12-09 13:51:05,733,4647,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,1101111010555550000000000,0,2023-12-09 13:51:58,32727,32.727,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:51:05,738,4647,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000003333030030333300000,0,2023-12-09 13:52:27,29045,29.045,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:51:05,743,4647,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,2222220302222220000000000,0,2023-12-09 13:52:59,32309,32.309,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:51:05,747,4647,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,0000011000777006666033333,0,2023-12-09 13:53:29,30205,30.205,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:51:05,749,4647,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0002200022000000000022000,0,2023-12-09 13:53:38,8805,8.805,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:51:05,755,4647,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,4444444444444444444444444,0,2023-12-09 13:54:24,45229,45.229,0,0,0,0,0,0,0,0,1,0,1
6,2023-12-09 13:51:05,759,4647,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0000000000000000000000000,0,2023-12-09 13:54:50,25989,25.989,0,0,0,0,0,0,1,0,0,0,0
6,2023-12-09 13:51:05,760,4647,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000000000000000000000,0,2023-12-09 13:54:50,517,0.517,0,0,0,0,0,0,1,0,0,0,0
11,2023-12-09 14:07:47,765,4655,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 14:08:43,22052,22.052,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:07:47,766,4655,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-09 14:09:03,19726,19.726,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:07:47,767,4655,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 14:09:17,13797,13.797,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:07:47,768,4655,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 14:09:40,23600,23.6,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:07:47,769,4655,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 14:09:53,12436,12.436,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:07:47,770,4655,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666660666666660666,0,2023-12-09 14:10:18,25124,25.124,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:07:47,771,4655,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 14:10:35,17140,17.14,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:07:47,772,4655,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 14:10:50,14218,14.218,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:21:30,787,4671,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 14:23:12,35418,35.418,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:21:30,790,4671,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0110155555000000000000000,0,2023-12-09 14:24:24,35418,35.418,0,0,0,0,0,1,0,0,0,0,0
11,2023-12-09 14:21:30,791,4671,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 14:24:56,32161,32.161,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:21:30,792,4671,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 14:25:50,53850,53.85,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:21:30,794,4671,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 14:26:10,20332,20.332,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:21:30,795,4671,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 14:26:33,22553,22.553,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:21:30,798,4671,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 14:27:00,27176,27.176,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 14:21:30,802,4671,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 14:27:36,35227,35.227,0,0,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,817,4682,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 14:32:28,19204,19.204,0,0,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,820,4682,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-09 14:33:13,44898,44.898,0,0,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,823,4682,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 14:33:35,22093,22.093,0,1,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,825,4682,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 14:33:59,24419,24.419,0,0,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,828,4682,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 14:34:12,12626,12.626,0,0,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,830,4682,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 14:34:33,20558,20.558,0,0,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,832,4682,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 14:34:54,21293,21.293,0,0,0,0,0,0,0,0,0,0,0
14,2023-12-09 14:31:48,835,4682,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 14:35:29,35303,35.303,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,837,4689,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 14:37:51,23738,23.738,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,838,4689,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-09 14:38:13,22129,22.129,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,839,4689,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 14:38:48,34467,34.467,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,840,4689,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 14:39:10,21731,21.731,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,841,4689,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 14:39:30,20470,20.47,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,843,4689,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666660666666660666,0,2023-12-09 14:40:02,31880,31.88,1,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,845,4689,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 14:40:23,20821,20.821,0,0,0,0,0,0,0,0,0,0,0
9,2023-12-09 14:37:08,848,4689,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000006060000000606000000,1,2023-12-09 14:40:43,19942,19.942,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:01:35,901,4731,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 15:02:30,38778,38.778,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:01:35,902,4731,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550000500005005550000500,0,2023-12-09 15:03:18,47668,47.668,0,0,0,0,1,0,0,0,0,0,0
11,2023-12-09 15:01:35,911,4731,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 15:03:41,22894,22.894,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:01:35,912,4731,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,3333044444600005550022000,0,2023-12-09 15:04:21,39364,39.364,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:01:35,916,4731,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 15:05:11,49853,49.853,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:01:35,921,4731,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666660666666660666,0,2023-12-09 15:06:08,56849,56.849,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:01:35,923,4731,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 15:06:30,22256,22.256,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:01:35,924,4731,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-09 15:06:58,28289,28.289,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,970,4765,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000000000000000,1,2023-12-09 15:21:45,101057,101.057,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,973,4765,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550000500005000050055500,0,2023-12-09 15:22:56,70399,70.399,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,975,4765,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 15:23:08,12600,12.6,0,1,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,976,4765,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,3333044444600002200055500,0,2023-12-09 15:23:57,49055,49.055,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,977,4765,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 15:24:24,26323,26.323,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,979,4765,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666660666666660666,0,2023-12-09 15:24:45,20800,20.8,1,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,981,4765,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 15:25:02,16783,16.783,0,0,0,0,0,0,0,0,0,0,0
11,2023-12-09 15:19:43,984,4765,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0000000600060600060000000,1,2023-12-09 15:25:14,12279,12.279,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:25:34,986,4772,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000100000000000,1,2023-12-09 15:26:38,50558,50.558,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:25:34,990,4772,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,0000000555005000055500000,0,2023-12-09 15:28:39,121217,121.217,0,0,0,0,1,0,0,0,0,0,0
8,2023-12-09 15:25:34,991,4772,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0020002020203020202000200,1,2023-12-09 15:29:05,25076,25.076,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:25:34,992,4772,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,3333044444600005550022000,0,2023-12-09 15:31:33,147985,147.985,1,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:25:34,995,4772,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000000500055,1,2023-12-09 15:32:01,28391,28.391,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:25:34,1000,4772,14,4441444244444443244444424,4444444444444444444444444,6666676666668666666768666,6666666666666666666666666,6666666666666666666666666,1,2023-12-09 15:32:47,45703,45.703,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:25:34,1001,4772,15,1001133333011013333311010,0000033333011013333300000,0031311313113030031311303,0031300313003030031300303,0031300313003030031300303,1,2023-12-09 15:33:22,34816,34.816,0,0,0,0,0,0,0,0,0,0,0
8,2023-12-09 15:25:34,1004,4772,16,0070007070700070707000700,0000007070000000707000000,0000006660060600666000000,0000000600060600060000000,0666060006600060666000000,0,2023-12-09 15:34:48,85884,85.884,0,0,0,0,1,0,0,0,0,0,0
40,2023-12-09 15:34:59,1005,4782,9,1101111010555551101101011,1101111010555550000000000,0110155555000101101111001,0110155555000000000000000,0110155555000100000000000,1,2023-12-09 15:35:39,27840,27.84,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 15:34:59,1006,4782,10,0000003033030000030300000,0000003333030030333300000,5500000500005005000000500,5550050500505005050055500,5550050500505005050055500,1,2023-12-09 15:36:22,42454,42.454,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 15:34:59,1007,4782,11,1111110001111110000000003,2222220302222220000000000,3010001010100010101000100,0020002020203020202000200,0010001010103010101000100,0,2023-12-09 15:36:38,15824,15.824,0,1,0,0,0,0,0,0,0,0,0
40,2023-12-09 15:34:59,1008,4782,12,6666033333000007770011000,0000011000777006666033333,2200055500600004444433330,6000022000555003333044444,6000022000555003333044444,1,2023-12-09 15:37:13,35531,35.531,0,0,0,0,0,0,0,0,0,0,0
40,2023-12-09 15:34:59,1009,4782,13,0102211022010000007722077,0002200022000000000022000,0405544055000000600560055,0005500055000000000500055,0005500055000000600060000,1,2023-12-09 15:37:34,20747,20.747,0,0,0,0,0,0,0,0,0,0,0
